ccdc_code,spacegroup,is_overlapped,line_direction,m,n,x,y,k,sigma,theta
QUBQUZ,P -1,False,"(0, 0, 1)",6.043,9.661,11.79601458120496,5.978147790076789,1.360770097325488,101.94660226099955,61.799
QUCBUN,P -1,False,"(1, 0, 0)",10.936,11.064,17.773206744985554,6.646,1.2389114708014008,92.40713079002948,71.425
QUCXIW,P -1,False,"(1, 0, 0)",9.429,12.26,13.302661914068176,9.094,1.6347872692732093,94.18631567989422,65.105
QUDDAU,P -1,False,"(0, 0, 1)",12.887,15.522,21.146853784901435,9.761087336972247,1.3434391548160791,90.34377673975996,70.812
QUDDAW,P -1,False,"(1, 0, 0)",15.018,24.724,12.510956238433575,9.207,3.416312784621012,111.5923248715702,70.835
QUDDEZ,P -1,False,"(1, 0, 0)",8.609,9.306,17.903076858462068,9.227,1.0011787176129596,91.83377800004664,61.318
QUDKEH,P -1,False,"(1, 0, 0)",5.702,14.665,10.607991562967989,7.792,1.9607937926239087,78.28755405568552,63.971
QUFPIQ,P -1,False,"(1, 0, 0)",6.394,7.572,12.554286996878796,5.715,1.1132527390054638,87.82223604871963,66.091
QUGKEK,P -1,False,"(1, 0, 0)",7.291,13.797,12.468902277265627,6.647,1.6913701625381723,89.31,72.135
QUGPAM,P -1,False,"(1, 0, 0)",6.703,6.928,12.866118800943818,5.996,1.0702949214943185,81.83640580421303,60.149
QUGWAQ,P -1,False,"(0, 0, 1)",6.429,14.679,12.93315383036945,8.604340125773737,1.6424182638062887,83.56938031899529,64.532
QUHRUJ,P -1,False,"(1, 0, 0)",7.793,9.28,9.283751019927236,6.559,1.9616323351810687,110.36503487663109,60.172
QUJKEO,P -1,False,"(1, 0, 0)",6.22,14.546,10.283355969721168,7.37,2.048141942601267,80.386561710591,66.366
QUJMOX,P -1,False,"(1, 0, 0)",9.532,11.652,17.68069789346563,6.569,1.2141811630871728,99.32300247658276,65.999
QUJNIU,P -1,False,"(1, 0, 0)",6.513,9.502,16.058526520201035,5.761,1.002622097207818,84.08804980293658,65.157
QUKWIC,P -1,False,"(1, 0, 0)",9.516,9.775,9.205046442033847,6.091,2.097759274296758,87.46000000000001,71.379
QUMSIC,P -1,False,"(1, 0, 0)",7.982,8.136,15.808640485506652,7.079,1.019642431373314,90.68756585641086,65.724
QUMVAX,P -1,False,"(1, 0, 0)",5.997,14.051,9.0994050904441,6.754,2.2319754658537643,99.2068962213459,67.729
QUMVEB,P -1,False,"(1, 0, 0)",10.062,11.581,12.434293868169595,9.855,1.7445093470299782,93.84169511975064,63.719
QUMWEC,P -1,False,"(1, 0, 0)",10.691,14.058,16.92703922722459,8.32,1.4916298366348932,101.42002878686596,64.75
QUNGIS,P -1,False,"(1, 0, 0)",7.302,7.635,11.853966804407712,6.964,1.2703646306859926,97.294,60.447
QUNXUV,P -1,False,"(1, 0, 0)",7.103,12.268,11.901836706996107,7.364,1.6414936446566988,82.53040768358308,65.294
QUPTEA,P -1,False,"(1, 0, 0)",7.728,14.194,15.766130945796435,9.102,1.394698080469795,85.52638510835146,64.767
QUPWAZ,P -1,False,"(1, 0, 0)",7.659,9.229,8.92207655201411,5.627,1.984228023527023,107.4576031237221,63.816
QUPWED,P -1,False,"(1, 0, 0)",14.556,15.18,9.09796680583085,8.144,3.396842826850176,105.805,70.342
QUQBOV,P -1,False,"(1, 0, 0)",9.311,15.541,8.963776101621459,7.273,2.791998306103744,96.77669091415586,71.471
QUQKIZ,P -1,False,"(1, 0, 0)",5.909,11.334,15.402383484383188,6.307,1.1239623604276738,95.10608044420732,65.999
QUTDER,P -1,False,"(1, 0, 0)",6.726,8.125,10.39088182013442,7.533,1.4350576478880306,84.83639290915362,60.31
QUTKIA,P -1,False,"(1, 0, 0)",11.467,20.554,10.494855501625548,7.986,3.2321775199321245,109.26877549148378,70.325
QUVRIL01,P -1,False,"(1, 0, 0)",6.165,12.588,9.176931949186503,7.684,2.049111583468742,85.75623314519636,65.965
QUWJID,P -1,False,"(1, 0, 0)",8.267,13.679,9.083326978591048,8.054,2.431098284408657,83.62703561442515,67.563
QUWJIE,P -1,False,"(1, 0, 0)",10.058,11.731,11.835062948713032,7.674,1.8842952791466905,102.29821809805568,64.928
QUWPIJ,P -1,False,"(1, 0, 0)",8.936,9.758,18.91837527379135,5.498,1.0008723378936126,99.14885742233562,65.535
QUWREH,P -1,False,"(1, 0, 0)",7.633,12.566,13.65907317499983,7.883,1.4876358739190534,96.2488,65.117
QUZKAZ,P -1,False,"(1, 0, 0)",9.599,18.006,10.00907438277886,6.72,2.810282808417077,78.93047502662684,72.617
QUZKED,P -1,False,"(1, 0, 0)",7.741,8.883,16.616628599087118,7.046,1.000456121695446,90.28648009124092,66.79
RABYAQ,P -1,False,"(0, 0, 1)",8.889,9.147,16.58500678323648,9.223551214147404,1.0878282492838536,88.5674562624335,61.879
RACGAF,P -1,False,"(1, 0, 0)",8.328,9.778,14.773754126829104,6.322,1.2268504299525185,92.63653623411128,68.858
RACGEJ,P -1,False,"(1, 0, 0)",7.315,9.795,16.23444393873717,6.317,1.054163197304045,91.2,68.738
RACQET,P -1,False,"(1, 0, 0)",11.207,11.341,14.89197831048649,8.657,1.5264639468062846,97.29626796504029,64.928
RACROC,P -1,False,"(1, 0, 0)",14.394,17.029,10.99147838100044,6.385,2.941945067011374,103.65,74.055
RACTEY,P -1,False,"(1, 0, 0)",7.135,10.369,8.377952792896366,7.969,2.1030032283109,96.54594995190664,62.985
RACVOK,P -1,False,"(1, 0, 0)",6.452,14.308,9.830098320973192,9.119,2.125495037872816,83.51171848376697,63.77
RAFDIP,P -1,False,"(1, 0, 0)",6.661,10.024,12.991556065383394,6.372,1.2855980591481488,92.57918105164838,67.368
RAFFEL,P -1,False,"(1, 0, 0)",10.092,17.718,9.80682435857806,8.974,3.053715276184448,111.77730309388691,65.604
RAFSIE,P -1,False,"(1, 0, 0)",8.156,9.665,7.570115520915119,6.326,2.380895115129572,81.40000000000002,67.288
RAFXEC,P -1,False,"(1, 0, 0)",9.891,21.052,14.309648073939483,10.3,2.267546637644302,107.51767533524622,64.727
RAFXIG,P -1,False,"(1, 0, 0)",10.107,21.182,14.173369465303583,10.33,2.304541517742424,106.67843535701482,65.289
RAFXIJ,P -1,False,"(1, 0, 0)",9.24,18.312,12.375880817137826,9.13,2.319733003493375,106.31989689197148,65.409
RAGKAL,P -1,False,"(1, 0, 0)",6.327,6.91,11.567358644046616,6.814,1.1460128681803985,86.9045222593081,60.665
RAGNAR,P -1,False,"(1, 0, 0)",7.784,14.334,10.634154503297385,7.662,2.08050134406966,88.62476924798143,70.308
RAGRUQ,P -1,False,"(1, 0, 0)",6.611,14.766,10.039567968792284,9.068,2.2241827793416777,106.79809695552004,60.756
RAHFOY,P -1,False,"(1, 0, 0)",3.442,13.955,11.329875286162686,7.607,1.5540362609652094,98.85880414737149,61.742
RAHHOZ,P -1,False,"(1, 0, 0)",8.179,8.834,10.040663922271277,8.653,1.6951951075085567,88.256,62.229
RAHTID,P -1,False,"(1, 0, 0)",5.977,7.068,12.840800052956205,7.068,1.0160324922790718,90.91677159063474,60.86
RAJFOX,P -1,False,"(0, 0, 1)",5.627,10.997,12.421749071688737,6.867518474674823,1.3406332502224585,86.61758470520313,65.432
RAKBIP,P -1,False,"(1, 0, 0)",7.389,8.547,8.1607146745858,8.022,1.9529351776428188,90.74486611507034,62.974
RAKLUL,P -1,False,"(1, 0, 0)",11.602,14.463,8.01421268746968,7.159,3.366313759039253,104.95142224997166,70.508
RAKQUQ,P -1,False,"(1, 0, 0)",9.354,9.815,10.860823265296238,10.265,1.76525348626854,91.03137973085455,61.381
RAKXUY,P -1,False,"(1, 0, 0)",7.787,9.908,9.27994622829249,6.155,2.01772564419438,109.08678849893305,62.556
RALKIB,P -1,False,"(1, 0, 0)",17.058,18.008,17.486542854435235,10.409,2.077898901807776,74.81123177602188,66.853
RAMWEH,P -1,False,"(1, 0, 0)",6.816,12.831,8.08313664365511,6.891,2.6648990529291043,65.79516519854168,62.55
RANDES,P -1,False,"(1, 0, 0)",10.157,12.218,9.457841244174062,7.948,2.5015615822301847,108.9655749888486,63.776
RANLEY,P -1,False,"(1, 0, 0)",11.332,11.362,22.69478779367633,10.695,1.000037292739685,90.68756585641086,64.206
RAPMON,P -1,False,"(1, 0, 0)",8.719,16.702,11.142393324595933,7.573,2.3816618897664883,73.32156464298518,67.036
RAPQEG,P -1,False,"(1, 0, 0)",12.043,22.457,11.561848381638638,8.422,2.994034871143484,94.7035350920604,74.805
RAPYUG,P -1,False,"(1, 0, 0)",8.759,10.856,7.012864322086946,6.978,3.1355901272866182,116.87207445629568,62.647
RAPZOB,P -1,False,"(1, 0, 0)",9.496,9.712,17.374912575319623,7.182,1.108066784132315,86.10087812361645,66.469
RAQJAU,P -1,False,"(0, 0, 1)",9.386,17.266,10.924004027827891,10.323575785550275,2.713940688505006,64.02365725972275,60.453
RAQPUX,P -1,False,"(1, 0, 0)",6.975,15.433,10.142573292808882,8.353,2.22676636830632,82.81924421854171,66.761
RAQROR,P -1,False,"(1, 0, 0)",6.137,12.038,8.139103881877906,7.359,2.356144242142224,71.3975400928063,61.289
RARBIZ,P -1,False,"(1, 0, 0)",6.401,9.097,12.61165980353102,8.452,1.2292168988561507,88.62476924798143,60.539
RARBUL,P -1,False,"(1, 0, 0)",10.274,10.454,13.839415197182287,8.055,1.5063993557590276,96.14240739101976,65.294
RARCOE,P -1,False,"(1, 0, 0)",9.602,10.729,13.083353125250422,8.242,1.5637985298370312,96.43061968100471,64.475
RARDOD,P -1,False,"(0, 0, 1)",9.116,10.139,19.08263296822532,8.704922860083252,1.01079348479432,86.61758470520313,62.951
RARGIE,P -1,False,"(1, 0, 0)",5.167,14.378,9.6710442559219,9.615,2.0335478415243133,96.37296438557485,61.329
RARGOI,P -1,False,"(1, 0, 0)",11.099,11.639,9.232120558138307,9.041,2.5390268350565752,104.06367069506256,63.604
RARYEO,P -1,False,"(1, 0, 0)",11.2,20.802,10.870355881938734,8.258,2.95596585529302,95.16360709084638,73.9
RASROT,P -1,False,"(1, 0, 0)",7.833,9.155,11.90283075574882,7.988,1.4290109006667135,92.86598398259886,63.197
RATHEC,P -1,False,"(1, 0, 0)",5.885,14.978,11.96057883214688,9.198,1.7488524889092314,94.12886872123758,64.257
RATRAH,P -1,False,"(1, 0, 0)",9.542,20.416,13.586607118776932,10.891,2.228848528848227,98.39519125667071,66.744
RATXUF,P -1,False,"(1, 0, 0)",10.108,12.179,14.574724903064208,10.263,1.5370137103827777,95.79675782062684,62.229
RATYET,P -1,False,"(1, 0, 0)",7.943,16.175,9.4525244247238,8.338,2.6108328229702464,77.76041684384776,66.79
RATZOB,P -1,False,"(1, 0, 0)",12.979,16.785,11.282296796308808,10.192,2.704372798038678,77.29096700560457,66.933
RAVVEQ,P -1,False,"(1, 0, 0)",6.86,10.108,10.12909601099723,8.304,1.675242018372364,90.5156689773087,63.673
RAWJOQ,P -1,False,"(1, 0, 0)",15.533,18.786,10.87826475132868,9.063,3.3521075867658765,109.75507002159956,69.632
RAWWUJ,P -1,False,"(1, 0, 0)",6.835,7.938,9.68592736912682,4.879,1.5296263925785831,94.35868208823796,69.19
RAXPAK,P -1,False,"(1, 0, 0)",7.17,7.251,11.834461246715035,7.59,1.2185890125252807,90.396,61.988
RAXREQ,P -1,False,"(1, 0, 0)",6.865,9.439,9.402019144843305,8.341,1.7346820184333862,91.48985815685394,62.229
RAXXOE,P -1,False,"(1, 0, 0)",12.229,13.67,16.89508869464733,9.526,1.5721613599832578,102.82652982584216,62.859
RAYBOK,P -1,False,"(1, 0, 0)",9.471,16.098,10.425404356666458,9.334,2.632104881894356,111.28455100900894,62.842
RAYHIK,P -1,False,"(1, 0, 0)",10.836,12.74,13.14981570213058,8.161,1.868148719872172,106.31989689197148,63.3
RAYKOS,P -1,False,"(1, 0, 0)",11.602,13.714,19.399333699898047,9.431,1.3110485695824574,95.50887867120308,65.959
RAYPEQ,P -1,False,"(1, 0, 0)",6.172,14.269,9.838306002559586,8.545,2.078198067133236,88.73939114764967,66.801
RAYWAQ,P -1,False,"(1, 0, 0)",8.888,16.855,11.280942558137596,9.615,2.375635153683266,106.14087465851873,63.65
RAYXAU,P -1,False,"(1, 0, 0)",13.902,16.691,17.63533322622513,11.466,1.735388657334009,91.54717406734456,68.675
RAZMOW,P -1,False,"(1, 0, 0)",8.749,16.53,9.293469588910268,9.055,2.915563915837427,68.89980397590698,63.868
RAZNEL,P -1,False,"(1, 0, 0)",6.301,7.28,13.232034197356052,6.677,1.0284812918396238,86.33056219501202,61.014
RAZRIX,P -1,False,"(1, 0, 0)",8.112,10.194,15.930140049604084,7.714,1.1491424844205798,89.98400000000001,67.139
REBBEI,P -1,False,"(1, 0, 0)",10.642,18.119,11.425130064905169,9.426,2.658009527515204,108.72341142269224,65.523
RECSUR,P -1,False,"(1, 0, 0)",5.288,14.158,10.258795738292092,8.469,1.899197898866908,86.44538185961002,64.91
REDDIR,P -1,False,"(1, 0, 0)",6.406,8.505,14.763531488095929,7.666,1.010061428729684,90.68756585641086,62.258
REDDOU,P -1,False,"(1, 0, 0)",8.638,11.574,9.938129099584089,4.947,2.083065793658669,102.488,70.657
REDJAO,P -1,False,"(1, 0, 0)",9.326,17.894,11.38764001011623,9.076,2.489907183707791,73.73979529168804,65.747
REDLUK,P -1,False,"(1, 0, 0)",7.475,7.478,14.953117434167364,5.591,0.9999921465093896,90.0,69.5
REFDOY,P -1,False,"(1, 0, 0)",5.469,9.527,14.514294643557433,8.108,1.0332325457611402,89.47,61.203
REFRED,P -1,False,"(1, 0, 0)",6.43,11.907,8.034305757188982,7.362,2.3323623619000955,78.11195564324538,63.816
REFROJ,P -1,False,"(1, 0, 0)",10.323,17.058,11.210637359222716,6.608,2.4521434492311647,84.89391955579269,74.479
REFSII,P -1,False,"(1, 0, 0)",9.473,9.93,19.27756361680593,6.174,1.0137100244951036,96.83439326393182,66.423
REFVEE,P -1,False,"(1, 0, 0)",7.553,13.063,7.415216584834188,6.843,2.8610447478074272,103.6505766732376,67.374
REGCIQ,P -1,False,"(1, 0, 0)",8.47,8.616,10.727013983397246,5.903,1.6065675066408849,97.506,66.853
REGCIR,P -1,False,"(1, 0, 0)",6.702,11.874,12.381255550225912,9.071,1.5008398621374126,88.51014184314607,63.174
REGHOB,P -1,False,"(1, 0, 0)",8.541,15.76,11.045337930547891,10.828,2.26693130124146,76.0544313229748,60.963
REGKEU,P -1,False,"(1, 0, 0)",16.833,18.034,10.957594717820148,9.351,3.3887979268423694,110.12,69.379
REHBOY,P -1,False,"(1, 0, 0)",12.523,21.673,11.529905203426436,10.579,3.046817499498668,103.23820472512602,68.864
REHHIV,P -1,False,"(0, 0, 1)",8.85,9.426,17.837810768140805,8.049367304328955,1.0251933145128622,92.0057619349098,64.612
REHLUO,P -1,False,"(1, 0, 0)",9.348,16.907,10.508020222668016,10.419,2.768950376415376,115.53103940526609,60.344
REHNEA,P -1,False,"(1, 0, 0)",6.645,16.02,11.583067555703884,9.613,1.973222621384385,82.58819002637686,63.891
REJMOI,P -1,False,"(1, 0, 0)",16.548,21.254,11.031513495436608,9.493,3.438593049593704,94.76102685974983,74.605
REJNID,P -1,False,"(1, 0, 0)",7.286,7.754,14.973228743327205,5.8,1.0047251609445729,88.68208085724069,67.781
REJPUU,P -1,False,"(1, 0, 0)",7.889,8.846,9.816887490442172,6.367,1.756407324608486,103.935,62.447
REJSUY,P -1,False,"(1, 0, 0)",6.266,14.73,12.049911410462734,9.89,1.742964210421706,91.43254373756652,64.108
REJZIP,P -1,False,"(1, 0, 0)",6.144,6.893,12.780011619713026,6.097,1.020807600783486,92.12042784073074,63.255
REKHUK,P -1,False,"(0, 0, 1)",9.253,11.114,8.888,7.848856604627199,2.5211797774225086,114.6453293003956,60.43
REKPUW,P -1,False,"(1, 0, 0)",7.237,9.305,7.866909049938228,6.829,2.177459023243649,105.054,61.793
REKVIQ,P -1,False,"(1, 0, 0)",8.682,8.784,13.976788686962395,7.256,1.253890162532666,94.717,64.303
RELQUV,P -1,False,"(1, 0, 0)",7.708,10.082,17.808420143291766,8.194,1.0001184506314036,87.24874541112067,63.043
RELXAJ,P -1,False,"(1, 0, 0)",6.108,14.722,11.76811701165484,7.53,1.7707815551957302,91.66181059185811,69.299
REMDIZ,P -1,False,"(1, 0, 0)",6.132,8.126,8.788646881061954,6.859,1.6233725586290524,87.93690614551268,63.283
REMLON,P -1,False,"(1, 0, 0)",10.671,12.748,19.30020075025128,6.738,1.226918680428725,98.51104137518868,67.724
REMMAA,P -1,False,"(1, 0, 0)",8.663,16.185,8.937426083610426,7.516,2.782792679780752,87.53552161259545,72.365
REMMEE,P -1,False,"(1, 0, 0)",14.188,22.974,17.882169303526908,10.997,2.081663807081786,93.32502122026024,72.055
REMPOR,P -1,False,"(1, 0, 0)",7.87,9.431,12.80301409825046,9.018,1.3513238726806511,90.084,62.418
REMYUF,P -1,False,"(1, 0, 0)",10.646,18.199,14.559808000107694,10.442,2.116577723622847,110.608,61.645
RENMUS01,P -1,False,"(1, 0, 0)",4.3,12.263,10.981013159085094,8.699,1.5099291179202698,92.63653623411128,60.94
RENVEN,P -1,False,"(1, 0, 0)",10.514,11.227,17.180776379430586,6.388,1.2871623566961348,100.5445503228614,66.326
RENVOX,P -1,False,"(1, 0, 0)",10.8,19.216,10.913752242010997,10.11,2.867515804568414,106.43933598376306,66.263
REPPAG,P -1,False,"(1, 0, 0)",5.589,6.742,11.507007473709226,6.364,1.073542007966745,93.4398127675152,60.229
REPSEM,P -1,False,"(1, 0, 0)",7.731,8.809,16.151291620177005,7.858,1.0252484728904512,92.75125458887932,62.435
REPZOD,P -1,False,"(1, 0, 0)",7.22,15.239,12.24267331917339,8.383,1.8441030601602173,95.85435104055573,66.79
REQGIF,P -1,False,"(1, 0, 0)",9.271,9.946,19.219920135109824,8.119,1.0003603829634715,91.83377800004664,65.558
REQJOP,P -1,False,"(1, 0, 0)",8.763,12.226,15.398684684089092,9.386,1.363173372475504,90.806,65.415
REQRIP,P -1,False,"(1, 0, 0)",9.561,10.077,11.83007633111469,6.747,1.707833438180009,103.59162277394788,64.12
REQXAN,P -1,False,"(1, 0, 0)",10.479,15.784,11.479846906644704,7.814,2.328379089164655,100.71944015396272,69.253
REQZAO,P -1,False,"(0, 0, 1)",7.816,10.337,18.168900269416422,8.077390977289634,1.000531097559438,86.96190021510562,63.524
RERDUP,P -1,False,"(1, 0, 0)",11.054,21.308,13.250630249161738,9.031,2.4458676024416013,86.9045222593081,73.241
RERFEB,P -1,False,"(1, 0, 0)",9.837,18.853,11.46879352852775,10.96,2.7980726998959007,116.61543825546782,60.705
RERHIG,P -1,False,"(1, 0, 0)",9.169,10.931,17.450943899972863,8.414,1.1518633187638856,90.6,66.841
RERJIJ,P -1,False,"(1, 0, 0)",8.275,9.432,10.854650478020927,7.962,1.6323404734953266,87.93690614551268,64.744
RERKIL,P -1,False,"(1, 0, 0)",7.415,9.709,13.589564562560492,6.906,1.2647703252896745,94.9335312300711,64.756
RERLEJ,P -1,False,"(1, 0, 0)",5.549,12.293,11.10458936656372,8.395,1.6202610166535902,82.58819002637686,61.152
RERSOY,P -1,False,"(1, 0, 0)",8.724,9.292,12.783753517648874,8.856,1.4102543985539675,87.87957215926924,62.624
RERYIW,P -1,False,"(1, 0, 0)",5.407,11.289,11.524002256160834,6.168,1.489286516946957,103.39,62.109
RESCOJ,P -1,False,"(1, 0, 0)",9.849,11.214,15.666893150845192,8.324,1.3444585186949969,90.39,68.188
RESKEI,P -1,False,"(1, 0, 0)",5.944,6.27,11.514705033130465,4.894,1.0634907516877496,94.12886872123758,64.893
RESQAK,P -1,False,"(1, 0, 0)",7.665,12.317,13.721744058245656,8.468,1.469885829964355,97.8164490086144,62.653
RESROY,P -1,False,"(1, 0, 0)",8.677,16.904,10.91657336346896,10.364,2.509653598332203,110.9774198757282,60.842
RETFAY,P -1,False,"(1, 0, 0)",11.452,18.841,10.007145147343472,9.158,3.059925421441384,81.60480874332929,70.68
REVJAG,P -1,False,"(1, 0, 0)",5.958,14.85,9.767780710069204,9.747,2.131501318413358,91.9484320243766,64.154
REVLAG01,P -1,False,"(1, 0, 0)",8.575,10.693,8.572025723246519,5.416,2.3036993632918787,102.65030498260096,69.265
REWBAX,P -1,False,"(1, 0, 0)",3.993,11.823,7.911008848433934,6.638,2.01855237334342,97.9321313515465,63.954
REWFII,P -1,False,"(1, 0, 0)",6.022,12.866,11.825486459338576,7.294,1.664285957700446,73.6801031080285,60.659
REWNEQ,P -1,False,"(1, 0, 0)",9.206,21.059,16.95921758218816,10.794,1.8350827206909364,103.473758888625,64.022
REWVEV,P -1,False,"(1, 0, 0)",7.814,8.455,15.420351909084308,6.345,1.0553134555211503,91.31791914275932,67.62
REWXID,P -1,False,"(1, 0, 0)",6.892,6.911,10.576518425266416,7.04,1.3072022321609829,93.28,61.02
REXDOQ,P -1,False,"(1, 0, 0)",7.856,8.102,15.98870651428689,7.995,1.0006766112996186,85.87113127876243,60.183
REXSOC,P -1,False,"(1, 0, 0)",10.072,11.044,20.92229268029677,8.455,1.0102818461954035,92.57918105164838,66.01
REXWEX,P -1,False,"(1, 0, 0)",6.211,16.067,11.069316239045662,6.355,2.0141227596291285,87.7648977562043,73.058
REYBON,P -1,False,"(1, 0, 0)",7.498,14.344,10.398093286752143,7.681,2.107331708632811,85.41143426421415,68.709
REYPAN,P -1,False,"(1, 0, 0)",12.024,22.164,17.300458837845895,13.731,2.019881283918839,101.94660226099955,63.146
REZMIS,P -1,False,"(0, 1, 0)",6.778,8.629,14.631,7.111689110190349,1.053140725787273,90.8,64.601
REZPAP,P -1,False,"(1, 0, 0)",4.361,11.124,8.953197026760888,5.941,1.7322681150637065,93.21024303302434,67.408
REZREU,P -1,False,"(1, 0, 0)",5.546,15.485,10.527177209489732,9.615,2.0324836427192183,100.60283580957784,61.221
RIBDEL,P -1,False,"(0, 0, 1)",6.622,11.558,9.403,6.667063971494499,1.9916352490645788,76.11345963737101,63.856
RIBJOD,P -1,False,"(1, 0, 0)",7.629,10.989,11.413976081979497,9.749,1.635889430914441,85.64131791176206,60.31
RIBMUM,P -1,False,"(1, 0, 0)",7.917,8.07,13.435359503935874,8.086,1.1911264047776366,87.42081894835162,61.473
RICXAD,P -1,False,"(1, 0, 0)",7.638,18.108,13.773126079434544,9.095,1.9110901933259448,102.00517283075376,65.082
RIFFIY,P -1,False,"(1, 0, 0)",10.635,17.701,9.179539966686784,7.879,3.1758020917511343,76.40837722605212,70.497
RIFNEZ,P -1,False,"(0, 0, 1)",6.406,12.654,8.081,6.67799228810576,2.4517511195211035,74.15713738845226,65.008
RIFWIM,P -1,False,"(1, 0, 0)",6.705,14.054,9.29835732804456,7.661,2.3712521044540424,70.30579710834773,62.527
RIGJEW,P -1,False,"(0, 0, 1)",8.619,10.241,12.1917150967368,6.357078181051418,1.5700777904647822,99.84596624892448,65.884
RIGLOL,P -1,False,"(1, 0, 0)",8.571,14.479,12.549881473543882,10.843,1.844839317139001,84.60623352873813,62.452
RIGLUR,P -1,False,"(1, 0, 0)",9.624,15.25,9.731519151704935,8.629,2.837149343597741,64.27832061748883,62.676
RIGNAX,P -1,False,"(1, 0, 0)",7.108,11.31,9.889536389538186,8.25,1.86247252672615,90.59400000000002,65.604
RIGNAX01,P -1,False,"(1, 0, 0)",6.657,15.314,9.768209661959556,8.21,2.2492902046162,90.40107373207252,69.357
RIHCUH,P -1,False,"(1, 0, 0)",7.901,12.595,10.282324445377125,7.384,2.0035690009558764,95.79675782062684,67.661
RIHDER,P -1,False,"(0, 0, 1)",8.011,8.301,16.274876466505052,5.882845399974404,1.0032089289699686,92.46447838740455,68.022
RIHFOF,P -1,False,"(1, 0, 0)",8.191,13.283,12.521546589778756,8.711,1.7270295982544908,96.77669091415586,64.618
RIHKOI,P -1,False,"(0, 0, 1)",18.309,20.647,11.538,9.19396432449028,3.483366159815258,104.24093831289338,72.834
RIHNOO,P -1,False,"(1, 0, 0)",8.699,10.317,18.90191347456653,6.928,1.0160422010299306,98.04784624731153,63.277
RIJDAR,P -1,False,"(1, 0, 0)",9.948,18.971,10.81551797187726,9.47,2.70963550672787,80.67699752341724,68.789
RIJTUZ,P -1,False,"(1, 0, 0)",6.963,16.164,10.998810526597866,6.81,2.1039709938812474,92.0057619349098,72.72
RIKQAD,P -1,False,"(1, 0, 0)",5.286,12.719,10.738596276981456,7.687,1.70172703214433,80.15403375107552,62.126
RIMCIB,P -1,False,"(1, 0, 0)",7.179,11.198,11.642051451526918,5.007,1.5911832171380658,97.2385081759144,70.594
RIMHIH,P -1,False,"(1, 0, 0)",9.406,13.004,10.575551711376576,10.107,2.1191242094757423,90.5156689773087,65.523
RIMVEQ,P -1,False,"(1, 0, 0)",6.39,7.316,10.210194366416342,5.326,1.3424096148375229,89.645,68.537
RIMXOD,P -1,False,"(1, 0, 0)",6.991,10.563,9.85733189052697,8.322,1.7904814028179996,84.041,61.971
RINBUL,P -1,False,"(1, 0, 0)",7.891,8.788,16.617382736159147,7.759,1.0092871158025314,96.0271665601311,60.327
RINCAV,P -1,False,"(1, 0, 0)",8.049,17.034,11.4896700126679,9.678,2.34685258155925,68.46928193971955,61.014
RINXOD,P -1,False,"(1, 0, 0)",4.469,6.417,9.316192462588996,5.407,1.1691554140097509,88.086,62.286
RIPPIQ,P -1,False,"(1, 0, 0)",12.084,19.4,16.195768367076628,10.824,1.9585950856656484,82.99245764848331,67.878
RIQFOM,P -1,False,"(1, 0, 0)",7.566,8.359,8.730603186492901,6.286,1.840208740364262,82.4,64.956
RISCOM,P -1,False,"(1, 0, 0)",8.323,9.66,17.90789013256447,6.664,1.0181494303138725,80.50276553148295,61.857
RISKUC,P -1,False,"(1, 0, 0)",12.505,17.964,10.913394934666298,8.24,2.9698959410877674,70.0621888201623,68.566
RISLIR,P -1,False,"(1, 0, 0)",6.19,15.213,14.457355947751996,8.402,1.5186651950761734,102.88529878805448,61.49
RISPOY,P -1,False,"(1, 0, 0)",8.049,17.475,11.231218277640233,10.642,2.417490476707476,109.9378111798377,60.447
RISVIC,P -1,False,"(1, 0, 0)",7.17,11.496,9.335644219870424,4.827,2.051565558271089,102.94408154320064,69.666
RITQUJ,P -1,False,"(1, 0, 0)",7.968,15.997,9.406495681176915,8.423,2.698897251620393,70.73122450851622,64.315
RITREU,P -1,False,"(1, 0, 0)",10.216,12.041,14.485162373960463,8.779,1.53678681230546,91.03137973085455,67.895
RITWUP,P -1,False,"(1, 0, 0)",5.93,12.596,10.327446199327303,8.282,1.7939333685215182,90.5156689773087,65.672
RIVXUP,P -1,False,"(0, 0, 1)",8.584,9.593,13.983556092782692,7.201879338061698,1.3034577071843692,85.75623314519636,65.621
RIWBOR,P -1,False,"(1, 0, 0)",12.903,22.73,11.752899429502492,9.75,3.050358440349988,96.31531556935737,72.783
RIWNUG,P -1,False,"(1, 0, 0)",8.944,9.15,9.584086080581706,8.02,1.9301356055693693,102.00517283075376,61.037
RIWTID,P -1,False,"(1, 0, 0)",7.925,17.126,11.305818767342773,8.081,2.28481983129484,104.12274454756444,66.601
RIWXAA,P -1,False,"(1, 0, 0)",7.03,15.183,10.902501822976228,5.704,2.049409482162446,83.79996286748363,72.789
RIYFIQ,P -1,False,"(1, 0, 0)",9.316,19.482,12.25857663026177,8.246,2.4554779717767974,106.91783404557256,67.695
RIYGAJ,P -1,False,"(1, 0, 0)",8.486,16.382,10.49855442430052,10.036,2.5139688911184384,109.57253794442892,61.41
RIYPIB,P -1,False,"(1, 0, 0)",6.142,11.877,10.191683325143105,7.481,1.7735532276401136,94.53108802917886,65.306
